type,id,lat,lon,name
14,N357563329,38.7110428,-117.0675843,Round Mountain Post Office
14,N357563333,38.4610431,-117.2937005,San Antonio Post Office (historical)
14,N357563342,38.5927285,-114.7302823,Montezuma Post Office (historical)
14,N357563346,40.0171322,-118.6784853,Toyland Post Office (historical)
14,N357563351,40.5682614,-115.6075591,Lee Post Office
14,N357563356,39.8311445,-119.3580207,Nixon Post Office
14,N357563359,39.6069904,-119.2460157,Fernley Post Office
14,N357563362,39.4213185,-115.9200544,Pinto Post Office (historical)
14,N357563366,39.512242,-115.9604451,Eureka Post Office
14,N357563369,39.8488037,-118.219026,Coppereid Post Office (historical)
14,N357563372,39.9004891,-114.8858603,Cherry Creek Post Office (historical)
14,N357563376,39.5640791,-119.4815666,Clark Post Office
14,N357563379,39.860767,-114.9361391,Egan Post Office (historical)
14,N357563382,39.9718575,-118.2176391,Clemens Post Office (historical)
14,N357563384,40.4590816,-116.8934301,Betty O'Neal Post Office (historical)
14,N357563388,39.7971576,-114.6805767,Schellbourne Post Office (historical)
14,N357563391,36.7730306,-114.1280249,Bunkerville Post Office
14,N357563394,36.8007817,-116.7122792,Carrara Post Office (historical)
14,N357563397,38.2666258,-114.2708194,Cedarhurst Post Office (historical)
14,N357563401,38.5382585,-117.0730169,Manhattan Post Office
14,N357563404,40.2007632,-115.4928251,Cave Creek Post Office (historical)
14,N357563407,41.4921195,-117.0231717,Buttons Post Office (historical)
14,N357563413,38.1102073,-118.0192767,Columbus Post Office (historical)
14,N357563416,38.0424304,-117.8934376,Coaldale Post Office (historical)
14,N357563428,41.6660103,-116.5031595,Brattain Post Office (historical)
14,N357563431,38.566035,-117.8692794,Simon Post Office (historical)
14,N357563435,39.6318566,-119.2871144,Wadsworth Post Office
14,N357563438,41.1118689,-114.4008572,Cobre Post Office (historical)
14,N357563441,41.7757458,-114.7625379,Contact Post Office (historical)
14,N357563444,39.3416081,-114.4844516,Yelland Post Office (historical)
14,N357563448,38.5915886,-118.3690162,Copperfield Post Office (historical)
14,N357563451,39.2563308,-114.4880612,Cleveland Ranch Post Office (historical)
14,N357563456,39.3324414,-114.4869515,Taft Post Office (historical)
14,N357563466,39.2554975,-114.4869501,Cleveland Post Office (historical)
14,N357563471,39.2642494,-119.6410381,Silver City Post Office
14,N357563474,38.769377,-116.5184026,Danville Post Office (historical)
14,N357563477,40.266597,-114.7430821,Currie Post Office (historical)
14,N357563484,38.7428414,-115.4740064,Currant Post Office (historical)
14,N357563489,37.5282659,-117.1870195,Cuprite Post Office (historical)
14,N357563493,35.4897096,-115.1788741,Crescent Post Office (historical)
14,N357563502,39.2471297,-119.9588002,Incline Village Branch Post Office
14,N357563506,39.2393521,-119.9440773,Incline Post Office (historical)
14,N357563510,39.2260181,-120.0040787,Crystal Bay Post Office
14,N357563514,35.1677771,-114.5730208,Laughlin Rural Branch Post Office
14,N357563519,35.1930545,-114.5741321,Davis Dam Post Office (historical)
14,N357563523,39.0432416,-119.7810125,Cradlebaugh Post Office (historical)
14,N357563527,37.9307962,-114.0738662,Deerlodge Post Office (historical)
14,N357563530,39.404468,-114.779234,McGill Post Office
14,N357563535,39.4124389,-114.7114039,Duck Creek Post Office (historical)
14,N357563538,39.4832713,-114.7425168,Kent Post Office (historical)
14,N357563541,36.4553946,-114.8478128,Dry Lake Post Office (historical)
14,N357563546,38.9107581,-117.8990037,Downeyville Post Office (historical)
14,N357563549,41.9898955,-118.6343404,Denio Post Office
14,N357563552,41.6676963,-114.2736312,Delno Post Office (historical)
14,N357563555,41.0655181,-115.27486,Deeth Post Office
14,N357563559,37.908019,-114.0699775,Fay Post Office (historical)
14,N357563562,39.0260374,-118.2529064,Eagleville Post Office (historical)
14,N357563565,37.352402,-114.5356201,Elgin Post Office (historical)
14,N357563569,39.2568837,-114.8680735,East Ely Station Post Office
14,N357563572,39.2371353,-119.5929521,Dayton Post Office
14,N357563575,39.2907588,-119.6573249,Gold Hill Post Office (historical)
14,N357563578,38.2865872,-118.8815295,Esmeralda Post Office (historical)
14,N357563582,40.5835282,-116.249523,Gerald Post Office (historical)
14,N357563590,38.6746721,-114.6308358,Geyser Post Office (historical)
14,N357563599,39.2715761,-119.8407415,Franktown Post Office (historical)
14,N357563603,40.6101953,-116.1986889,Palisade Post Office (historical)
14,N357563606,38.953935,-119.7660895,Minden Post Office
14,N357563609,38.9283513,-119.7298446,Gardnerville Post Office
14,N357563616,40.8340878,-115.7631232,Elko Post Office
14,N357563619,39.4793649,-118.104296,Victor Post Office (historical)
14,N357563623,39.4393659,-118.053183,Wonder Post Office (historical)
14,N357563626,39.4646432,-118.0631836,Hercules Post Office (historical)
14,N357563629,39.4899204,-118.1015183,Kingston Post Office (historical)
14,N357563632,40.6521758,-119.3564804,Gerlach Post Office
14,N357563635,40.5788884,-119.342693,Empire Post Office
14,N357563638,38.1960397,-117.6967672,Gilbert Post Office (historical)
14,N357563642,39.2804798,-118.1315169,Fairfield Post Office (historical)
14,N357563645,39.2663131,-118.1976296,Fairview Post Office (historical)
14,N357563648,38.2432595,-118.3387364,Marietta Post Office (historical)
14,N357563652,38.3904808,-118.1087296,Mina Post Office
14,N357563655,38.2782603,-118.0970609,Dea Post Office (historical)
14,N357563658,38.341037,-118.1028953,Sodaville Post Office (historical)
14,N357563662,38.2085396,-117.999278,Redlich Post Office (historical)
14,N357563667,39.2468689,-118.1992961,Nevadahills Post Office (historical)
14,N357563674,39.5168653,-117.7551156,Healy Post Office (historical)
14,N357563677,38.9826859,-119.9404584,Hobart Post Office (historical)
14,N357563684,39.0057588,-119.947134,Zephyr Cove Post Office
14,N357563691,38.8004678,-119.3273811,Smith Post Office
14,N357563704,38.841303,-119.2732119,Hudson Post Office (historical)
14,N357563723,36.2802604,-114.200523,Gold Butte Post Office (historical)
14,N357563726,39.6574414,-114.1644463,Tungstonia Post Office (historical)
14,N357563730,39.6627191,-114.2069478,Glenco Post Office (historical)
14,N357563733,38.6457608,-117.5559339,Golden Post Office (historical)
14,N357563736,36.8682796,-116.7672814,Gold Center Post Office (historical)
14,N357563739,40.9154676,-116.3092526,Goldville Post Office (historical)
14,N357563742,37.3546528,-117.3650767,Gold Point Post Office (historical)
14,N357563745,35.8327007,-115.4339209,Goodsprings Rural Station Post Office
14,N357563751,40.5815822,-116.3948047,Gravelly Ford Post Office (historical)
14,N357563754,41.1148976,-119.2743525,Granite Creek Post Office (historical)
14,N357563757,40.1707648,-114.7094694,Gosiute Post Office (historical)
14,N357563760,37.746044499999996,-117.1900777,Diamondfield Post Office (historical)
14,N357563763,39.3771334,-119.7437962,Steamboat Branch Post Office
14,N357563766,39.6540758,-119.8751947,Stead Air Force Base Branch Post Office (historical)
14,N357563769,39.6337984,-119.8440822,Lemmon Valley Rural Branch Post Office (historical)
14,N357563773,39.6412981,-119.881306,Sierra Station Post Office
14,N357563776,39.5363,-119.7560221,Sparks Post Office
14,N357563782,41.1757353,-117.0631677,Norths Ranch Post Office (historical)
14,N357563786,39.5118555,-119.7832455,Reno Main Post Office
14,N357563792,39.5282438,-119.8374149,Washington Station Post Office
14,N357563796,39.507287,-119.8018566,Galena Station Post Office
14,N357563802,39.5849095,-119.9032514,Poeville Post Office
14,N357563805,39.7887995,-119.017663,Massie Post Office
14,N357563809,39.29464,-119.251547,Weeks Post Office (historical)
14,N357563812,39.3026955,-119.2482139,Marshland Post Office (historical)
14,N357563815,36.8049529,-116.271433,Jackass Flats Branch Post Office (historical)
14,N357563818,37.1955068,-116.1580977,Area 12 Branch Post Office
14,N357563822,36.6616216,-115.995308,Mercury Post Office
14,N357563828,38.5051594,-118.1786878,Luning Post Office
14,N357563836,39.3835341,-117.6278854,Maestretti Post Office (historical)
14,N357563845,37.4582645,-117.4981383,Lida Post Office (historical)
14,N357563849,41.9793306,-114.6708315,Jackpot Post Office
14,N357563852,39.9582483,-117.8676265,Boyer Post Office (historical)
14,N357563855,39.3990828,-119.2251622,Silver Springs Post Office
14,N357563860,37.7038211,-117.3689722,Montezuma Post Office (historical)
14,N357563863,39.2368576,-119.5873963,Mineral Rapids Post Office (historical)
14,N357563866,37.9296851,-114.4516584,Pioche Post Office
14,N357563870,37.8879938,-116.4919992,Silver Bow Post Office (historical)
14,N357563873,41.9476788,-116.0987094,Owyhee Post Office
14,N357563876,36.0463595,-115.4038924,Blue Diamond Post Office
14,N357563880,36.812731,-116.1608724,Wahmonie Post Office (historical)
14,N357563886,39.7846621,-114.1763934,Regan Post Office (historical)
14,N357563890,39.6832746,-114.0674991,Pleasant Valley Post Office (historical)
14,N357563898,39.8695399,-114.349676,Tippett Post Office (historical)
14,N357563902,39.7027189,-114.1008338,Parker Post Office (historical)
14,N357563905,39.4946371,-119.0107159,Northam Post Office (historical)
14,N357563907,35.4634491,-114.9182224,Searchlight Post Office
14,N357563911,40.3910416,-114.5728029,Mizpah Post Office (historical)
14,N357563914,40.153257,-116.0934011,Sherwood Post Office (historical)
14,N357563916,38.9128875,-115.0604125,Preston Post Office (historical)
14,N357563920,41.4824091,-115.8167465,North Fork Post Office (historical)
14,N357563923,41.0999142,-115.866187,Weiland Station Post Office (historical)
14,N357563926,41.2279756,-115.056994,Metropolis Post Office (historical)
14,N357563931,38.6277243,-115.04807,White River Post Office (historical)
14,N357563939,39.5215857,-118.5470875,Stillwater Post Office (historical)
14,N357563943,39.1715811,-119.4793339,Palmyra Post Office (historical)
14,N357563946,39.1438073,-119.1832104,Wabuska Post Office (historical)
14,N357563949,39.2799133,-119.584064,Sutro Post Office (historical)
14,N357563953,40.7279593,-115.4777711,Lamoille Community Post Office
14,N357563958,38.4171454,-118.5490207,Oro Post Office (historical)
14,N357563968,40.7790709,-118.1251428,Tungsten Post Office (historical)
14,N357563972,39.079665,-114.6852879,Taylor Post Office (historical)
14,N357563976,39.121889,-114.3049985,Sanpedro Post Office (historical)
14,N357563981,39.0927222,-114.3919452,Osceola Post Office (historical)
14,N357563986,40.9418652,-115.5956209,Ryndon Post Office (historical)
14,N357563990,39.0763307,-114.8708488,Ward Post Office (historical)
14,N357563997,39.5537997,-119.77046730000001,Auburn Post Office
14,N357564000,40.5660283,-116.2567451,Safford Post Office (historical)
14,N357564003,40.2924086,-118.3490342,Sanborn Post Office (historical)
14,N357564006,38.8365819,-119.1907094,Tippecanoe Post Office (historical)
14,N357564009,40.9057325,-119.6368628,Summit Springs Post Office (historical)
14,N357564013,38.9282735,-115.1658542,Stockville Post Office (historical)
14,N357564019,40.7926851,-117.1267753,Valmy Post Office
14,N357564023,40.8193696,-114.9842095,Warm Creek Post Office (historical)
14,N357564026,40.8532652,-114.4439192,Shafter Post Office (historical)
14,N357564030,41.111311,-114.9639345,Wells Post Office
14,N357564033,41.131591,-114.4230802,Toano Post Office
14,N357564036,41.4251964,-114.751705,Wilkins Post Office (historical)
14,N357564040,41.9374034,-115.6809161,Rowland Post Office (historical)
14,N357564043,41.3079525,-119.3049129,Mud Meadows Post Office (historical)
14,N357564046,39.1696516,-117.2842486,Pedro Post Office (historical)
14,N357564053,38.6463046,-119.0945942,Rockland Mine Post Office (historical)
14,N357564056,38.6521379,-119.0943165,Rockland Post Office (historical)
14,N357564060,39.0165903,-118.391242,Rawhide Post Office (historical)
14,N357564063,38.1899341,-116.3700542,Warm Springs Post Office (historical)
14,N357564066,40.9625572,-117.7341162,Winnemucca Post Office
14,N357564069,38.9621685,-114.3511092,Tungsten Mines Post Office (historical)
14,N357564072,41.569913,-115.211725,Morton Post Office (historical)
14,N357564076,39.926313,-116.1659004,White Post Office (historical)
14,N357564086,38.9065739,-119.707675,Twelve Mile House Post Office (historical)
14,N357564089,38.9871392,-119.2090429,Weed Heights Post Office (historical)
14,N357564093,38.8913049,-119.1870981,Nordyke Post Office (historical)
14,N357564096,38.602143,-118.5904109,Thorne Post Office (historical)
14,N357564099,41.8118476,-115.977036,Rio Tinto Post Office (historical)
14,N357564102,41.8382363,-115.9653694,Mountain City Post Office
14,N357564108,38.6693772,-116.254779,Morey Post Office (historical)
14,N357564111,36.0621978,-115.0080496,Pittman Station Post Office
14,N357564115,36.0969185,-115.0455516,East Las Vegas Branch Post Office
14,N357564118,41.8685234,-114.6764246,San Jacinto Post Office (historical)
14,N357564121,39.2632716,-115.0225227,Kimberly Post Office
14,N357564128,36.671916,-114.6236011,Moapa Post Office
14,N357564131,36.8038646,-114.0666347,Mesquite Post Office
14,N357564135,39.0457582,-117.9665087,Quartz Mountain Post Office (historical)
14,N357564139,39.0927058,-117.3887067,Reese River Post Office (historical)
14,N357564141,38.7775848,-116.1757756,Prichard Post Office (historical)
14,N357564151,38.4230066,-115.0222351,Sunnyside Post Office (historical)
14,N357564155,37.0327205,-116.7592291,Springdale Post Office (historical)
14,N357564160,39.0152069,-117.1809221,Millett Post Office (historical)
14,N357564166,39.2449259,-117.5314911,Lakeview Post Office (historical)
14,N357564169,39.9382556,-116.4122969,Tonkin Post Office (historical)
14,N357564172,41.5697327,-117.786239,Orovada Post Office
14,N357564175,38.2482692,-115.7286457,Nyala Post Office (historical)
14,N357564178,39.7154638,-119.9301969,Francis Post Office (historical)
14,N357564181,39.8785192,-119.6012964,Heply Post Office (historical)
14,N357564184,39.8118548,-118.9959957,Fillmore Post Office (historical)
14,N357564187,39.9243664,-116.5617457,Keystone Post Office (historical)
14,N357564190,40.2757456,-117.7390109,Kennedy Post Office (historical)
14,N357564192,41.2649003,-117.0951145,Kelly Creek Post Office (historical)
14,N357564196,38.259681,-114.3752673,Karo Post Office (historical)
14,N357564199,40.9171247,-118.3837639,Jungo Post Office (historical)
14,N357564202,38.4449335,-116.383391,Keystone Post Office (historical)
14,N357564205,39.2921336,-119.7087925,Jumbo Post Office (historical)
14,N357564209,39.3090908,-119.6503724,Virginia City Post Office
14,N357564213,39.5010359,-117.1812043,Jacobsville Post Office (historical)
14,N357564216,38.713265,-116.9825823,Jefferson Post Office (historical)
14,N357564220,41.8735171,-115.4320148,Jarbidge Post Office
14,N357564223,39.3574336,-115.3319762,Illipah Post Office (historical)
14,N357564225,36.5696332,-115.6705807,Indian Springs Post Office
14,N357564228,40.9476819,-117.2767818,Iron Point Post Office (historical)
14,N357564232,39.4021406,-118.7815398,Island City Post Office (historical)
14,N357564235,38.1365977,-117.4575928,Millers Post Office (historical)
14,N357564238,38.9554712,-119.2790449,Ludwig Post Office (historical)
14,N357564242,38.4602006,-118.679024,Luckyboy Post Office (historical)
14,N357564245,41.4929542,-118.8073967,Leonard Creek Post Office (historical)
14,N357564249,39.2079651,-119.8043498,Lake View Post Office (historical)
14,N357564253,36.9379988,-116.8933955,Goldbar Post Office (historical)
14,N357564259,41.4854597,-116.2512048,Jackson Post Office (historical)
14,N357564262,37.5410504,-116.7836735,Jamestown Post Office (historical)
14,N357564269,36.1949704,-115.1180567,North Las Vegas Post Office
14,N357564272,40.0215937,-115.8989488,Corwin Post Office (historical)
14,N357564276,38.0024332,-117.2578603,Divide Post Office (historical)
14,N357564279,39.5849122,-119.4662883,Clarks Post Office
14,N357564282,38.0454897,-117.09341,Air Base Branch Post Office (historical)
14,N357564289,39.5012999,-119.813247,Air Mail Field Post Office (historical)
14,N357564292,36.0852503,-115.1505534,Airport Branch Post Office
14,N357564295,36.2602413,-115.6286278,Alpine Village Rural Branch Post Office (historical)
14,N357564298,38.5399217,-118.6415231,Babbitt Branch Post Office
14,N357564301,36.1766368,-115.1550013,Bonanza Station Post Office
14,N357564304,36.1808037,-115.1333343,Bringhurst Post Office (historical)
14,N357564308,35.2936053,-114.8838643,Cal Nev Ari Rural Branch Post Office
14,N357564319,35.4912368,-114.6869174,Cottonwood Cove Rural Branch Post Office
14,N357564326,36.1663595,-115.1436118,Federal Station Post Office
14,N357564330,40.3362983,-118.1051377,Fitting Post Office (historical)
14,N357564333,36.1560808,-115.2072238,Garside Station Post Office
14,N357564336,36.1549716,-115.1049995,Huntridge Station Post Office
14,N357564339,35.780921,-115.3222809,Jean Post Office
14,N357564352,38.545755,-118.6545791,Naval Ammunition Depot Branch Post Office (historical)
14,N357564355,36.2421928,-115.0455569,Nellis Air Force Base Branch Post Office
14,N357564358,36.0674697,-115.4594504,Old Nevada Village Rural Station Post Office
14,N357564361,36.0996637,-115.1468582,Paradise Valley Branch Post Office
14,N357564363,39.5240776,-119.8029687,Peavine Station Post Office (historical)
14,N357564366,39.0779802,-117.7634418,Phonolite Post Office (historical)
14,N357564378,40.4407487,-116.869818,Starr Post Office (historical)
14,N357564382,39.6540758,-119.8751947,Stead Station Post Office (historical)
14,N357568267,36.2726863,-115.2237118,Crossroads Post Office
14,N357568270,36.1300285,-115.1176824,Desert Inn Post Office
14,N357568273,36.1159587,-115.2253288,Emerald Post Office
14,N357568276,36.1512481,-115.2083568,Garside Post Office
14,N357568280,36.0699586,-115.0819086,Green Valley Post Office
14,N357568282,36.1913129,-115.1618081,King Post Office
14,N357568285,36.1737464,-115.1177447,Las Vegas Post Office Station Number 4
14,N357568289,36.2504998,-115.1523566,Meadow Mesa Post Office
14,N357568292,36.1734532,-115.0790269,Poe 61 Post Office
14,N357568295,36.1007112,-115.1223769,Poe 62 Post Office
14,N357568298,36.2200152,-115.2750027,Poe 64 Post Office
14,N357568302,36.1960948,-115.2262905,Poe 65 Post Office
14,N357568308,36.2047549,-115.2519481,Red Rock Vista Post Office
14,N357568320,36.1893925,-115.3068908,Summerlin Post Office
14,N357568327,36.2083115,-115.2060607,Topaz Post Office
14,N357568330,36.0158661,-115.0551685,Valle Verde Post Office
14,N357568333,36.1376676,-115.0638149,Winterwood Post Office
14,N357575439,32.2106445,-107.601414,Indian Post Office
14,N357583752,36.9007974,-108.1913899,La Plata Post Office
14,N357585716,33.8886807,-106.3797281,Bingham Post Office
14,N357594106,36.2116897,-105.9227975,Embudo Post Office
14,N357598293,40.5734382,-74.1140309,Walter Edwards Grady United States Post Office Building
14,N357598879,43.6720084,-73.4112265,Dresden Station Post Office
14,N357606420,43.7406176,-73.4031724,Putnam Station Post Office
14,N357607194,35.4469695,-108.3634063,Dewey Post Office (historical)
14,N357607216,42.1261901,-75.6471298,Ouaquaga Post Office
14,N357607435,43.0111886,-76.4574442,Hart Lot Post Office
14,N357607461,41.9520674,-73.5030873,North East Post Office
14,N357607464,41.4781494,-74.1298673,Little Britain Post Office (historical)
14,N357607467,41.4664827,-74.1915364,Rock Tavern Post Office
14,N357607602,42.2642535,-73.8065149,Athens Post Office
14,N357607703,43.1009037,-74.7734826,Dolgeville Post Office
14,N357608812,41.0125975,-73.846523,Ardsley Post Office
14,N357608816,41.2364835,-73.6995753,Bedford Hills Post Office
14,N357608819,40.938719,-73.8320513,Bronxville Post Office
14,N357608822,40.9534318,-73.8462454,Centuck Station Yonkers Post Office
14,N357608825,41.0152578,-73.8744945,Dobbs Ferry Post Office
14,N357608828,40.9212101,-73.8615236,East Station Yonkers Post Office
14,N357608831,41.0548191,-73.8195782,Elmsford Post Office
14,N357608834,40.9248212,-73.8373564,Fleetwood Station Mount Vernon Post Office
14,N357608837,40.9687093,-73.7134634,Harrison Post Office
14,N357608842,41.0195418,-73.7970773,Hartsdale Post Office
14,N357608845,40.9963845,-73.8821827,Hastings On Hudson Post Office
14,N357608848,41.0405058,-73.8719329,Irvington Post Office
14,N357608854,40.930099,-73.7506872,Larchmont Post Office
14,N357608857,40.9506542,-73.7356866,Mamaroneck Post Office
14,N357608860,40.9112103,-73.8331896,Mount Vernon Post Office
14,N357608866,41.3287057,-73.5904047,North Salem Post Office
14,N357608869,40.9467652,-73.8870799,North Station Yonkers Post Office
14,N357608878,40.9106549,-73.8101334,Pelham Post Office
14,N357608881,41.1342169,-73.7930541,Pleasantville Post Office
14,N357608884,41.3253721,-73.6537403,Purdys Post Office
14,N357608887,40.984616,-73.6827225,Rye Post Office
14,N357608890,40.9900979,-73.8059663,Scarsdale Post Office
14,N357608894,41.328705,-73.7359653,Shenorock Post Office
14,N357608897,41.0853742,-73.8598573,Sleepy Hollow Post Office
14,N357608900,41.3292606,-73.8301351,Shrub Oak Post Office
14,N357608903,40.9225989,-73.8956913,South Station Yonkers Post Office
14,N357608907,41.0781521,-73.8568016,Tarrytown Post Office
14,N357608910,40.9508201,-73.8275697,Tuckahoe Post Office
14,N357608913,41.0739856,-73.7715213,Valhalla Post Office
14,N357608916,41.0281529,-73.7731878,White Plains Main Post Office
14,N357608920,40.9473209,-73.7948551,Wykagyl Station New Rochelle Post Office
14,N357608961,41.2864736,-73.7661123,Amawalk Post Office
14,N357610415,41.2023169,-73.8837479,Croton On Hudson Post Office
14,N357610523,41.1602778,-73.8613889,Ossining Post Office
14,N357611588,40.8530556,-73.9075,Morris Heights Station Bronx Post Office
14,N357611651,40.8313889,-73.8513889,Castle Hill Station Bronx Post Office
14,N357611655,40.8433333,-73.7852778,City Island Station Bronx Post Office
14,N357611665,40.8625,-73.8575,Esplande Station Bronx Post Office
14,N357611668,40.8366667,-73.8622222,Parkchester Station Bronx Post Office
14,N357611672,40.8436111,-73.8308333,Pilgrim Station Bronx Post Office
14,N357611675,40.9076784,-73.9042418,Riverdale Station Bronx Post Office
14,N357611677,40.8277778,-73.8238889,Throgs Neck Station Bronx Post Office
14,N357611681,40.8455556,-73.8658333,Van Nest Station Bronx Post Office
14,N357611685,40.8925,-73.8583333,Wakefield Station Bronx Post Office
14,N357611688,40.8772222,-73.8652778,Williamsbridge Station Bronx Post Office
14,N357611691,40.9005556,-73.8675,Woodlawn Station Bronx Post Office
14,N357612110,40.8602778,-73.8922222,Fordham Station Bronx Post Office
14,N357612113,40.8652778,-73.8997222,Jerome Avenue Station Bronx Post Office
14,N357612219,40.8272222,-73.8916667,Fox Street Station Bronx Post Office
14,N357612223,40.8205556,-73.8994444,Longwood Station Bronx Post Office
14,N357612271,40.8294444,-73.8713889,Soundview Station Bronx Post Office
14,N357612274,40.8397222,-73.8775,West Farms Station Bronx Post Office
14,N357612341,40.8683333,-73.8413889,Eastchester Station Bronx Post Office
14,N357612480,40.8216667,-73.8575,Cornell Station Post Office
14,N357612483,40.8419444,-73.8430556,Westchester Station Bronx Post Office
14,N357613953,41.1962229,-73.9608011,Haverstraw Post Office
14,N357613957,41.1241667,-74.1691667,Hillburn Post Office
14,N357613960,41.0888023,-73.9191604,Nyack Post Office
14,N357614066,40.7675,-73.6472222,Albertson Post Office
14,N357614072,40.69,-73.7211111,Alden Manor Branch Elmont Post Office
14,N357614079,40.5893638,-73.7363582,Atlantic Beach Post Office
14,N357614085,40.6558333,-73.6105556,Baldwin Post Office
14,N357614090,40.6638889,-73.5527778,Bank Plaza Station Merrick Post Office
14,N357614095,40.9075,-73.5508333,Bayville Post Office
14,N357614100,40.6633333,-73.5291667,Bellmore Post Office
14,N357614105,40.6230556,-73.7241667,Cedarhurst Post Office
14,N357614110,40.7127778,-73.5586111,East Meadow Post Office
14,N357614115,40.64,-73.6608333,East Rockaway Post Office
14,N357614120,40.7036111,-73.7116667,Elmont Post Office
14,N357614124,40.7305556,-73.4458333,Farmingdale Post Office
14,N357614129,40.7263889,-73.7077778,Floral Park Post Office
14,N357614133,40.7066667,-73.6719444,Franklin Square Post Office
14,N357614138,40.6536111,-73.5861111,Freeport Post Office
14,N357614143,40.7247222,-73.6341667,Garden City Post Office
14,N357614148,40.8627778,-73.6333333,Glen Cove Post Office
14,N357614152,40.7072222,-73.6286111,Hempstead Post Office
14,N357614157,40.6377778,-73.7025,Hewlett Post Office
14,N357614161,40.6033333,-73.6558333,Island Park Post Office
14,N357614166,40.8752927,-73.5998781,Locust Valley Post Office
14,N357614170,40.5888889,-73.6608333,Long Beach Post Office
14,N357614175,40.6544444,-73.6747222,Lynbrook Post Office
14,N357614179,40.676944399999996,-73.6686111,Malverne Post Office
14,N357614183,40.7975,-73.6991667,Manhasset Post Office
14,N357614189,40.6863889,-73.6925,Meachum Branch Elmont Post Office
14,N357614193,40.6566667,-73.5483333,Merrick Post Office
14,N357614198,40.7430556,-73.6388889,Mineola Post Office
14,N357614202,40.7302778,-73.6841667,New Hyde Park Main Post Office
14,N357614207,40.6708333,-73.6111111,North Baldwin Station Baldwin Post Office
14,N357614212,40.6913889,-73.5411111,North Bellmore Post Office
14,N357614216,40.6394444,-73.6433333,Oceanside Post Office
14,N357614226,40.6561319,-73.646327,Rockville Centre Post Office
14,N357614231,40.6786111,-73.5883333,Roosevelt Post Office
14,N357614235,40.7897222,-73.6519444,Roslyn Heights Post Office
14,N357614243,40.6922516,-73.5082868,North Wantagh Post Office
14,N357614247,40.8491667,-73.6441667,Sea Cliff Post Office
14,N357614252,40.7091667,-73.5930556,Uniondale Post Office
14,N357614257,40.6619444,-73.7025,Valley Stream Post Office
14,N357614268,40.7013889,-73.6472222,West Hempstead Post Office
14,N357614274,40.7555556,-73.6444444,Williston Park Post Office
14,N357614279,40.6327778,-73.7077778,Woodmere Post Office
14,N357614436,40.675,-73.4758333,Massapequa Post Office
14,N357614787,35.5939325,-105.2175077,Old Las Vegas Post Office
14,N357614820,40.7008333,-73.3197222,Babylon Post Office
14,N357614824,40.7347222,-73.2630556,Bay Shore Post Office
14,N357614827,40.7383333,-73.0505556,Bayport Post Office
14,N357614830,40.7584576,-72.9408479,Bellport Post Office
14,N357614833,40.7702778,-73.1086111,Bohemia Post Office
14,N357614837,40.7209214,-73.2648224,Brightwaters Post Office
14,N357614849,40.6819444,-73.3994444,Copiague Post Office
14,N357614852,40.7327778,-73.1858333,East Islip Post Office
14,N357614855,40.8308333,-73.0283333,Farmington Post Office
14,N357614858,40.8692334,-73.3656959,Greenlawn Post Office
14,N357614861,40.8882521,-73.4155182,Halesite Post Office
14,N357614864,40.8144444,-73.0441667,Holtsville Post Office
14,N357614867,40.7283333,-73.2180556,Islip Post Office
14,N357614870,40.8520822,-73.1143849,Lake Grove Post Office
14,N357614873,40.8050704,-72.8469467,Mastic Post Office
14,N357614876,40.7652778,-73.0111111,Patchogue Post Office
14,N357614880,40.945,-73.0675,Port Jefferson Post Office
14,N357614894,40.735,-73.0852778,Sayville Post Office
14,N357614900,40.9558333,-72.9680556,Sound Beach Post Office
14,N357614910,40.7533372,-73.3607072,Wyandanch Post Office
14,N357615421,35.3564195,-108.0250625,Prewitt Post Office
14,N357615437,32.628414,-107.8669781,Faywood Post Office
14,N357615555,36.6519771,-105.0927806,Stern Post Office
14,N357615690,36.6264211,-105.1905601,Baldy Post Office (historical)
14,N357615695,35.5292122,-104.0935854,Bell Ranch Post Office (historical)
14,N357615700,33.4506345,-105.7088741,Bonito Post Office (historical)
14,N357615704,35.5491743,-105.825907,Cañoncito Post Office (historical)
14,N357615712,32.2253687,-107.317518,Cambray Post Office (historical)
14,N357615718,35.4108391,-104.1318786,La Cinta Post Office (historical)
14,N357615722,34.9692166,-106.695859,Padillas Post Office (historical)
14,N357615727,35.4991898,-108.4706324,Perea Post Office (historical)
14,N357615733,33.6231404,-105.244987,Pine Lodge Post Office (historical)
14,N357615739,35.6967059,-105.3827902,El Porvenir Post Office (historical)
14,N357615744,34.6000612,-106.2839068,Punta De Agua Post Office (historical)
14,N357615749,35.2156117,-103.3132882,Porter Post Office (historical)
14,N357615756,33.7950755,-105.6399847,Reventon Post Office (historical)
14,N357615761,32.7467441,-107.8864242,Sherman Post Office (historical)
14,N357615775,32.8036867,-108.0608745,Santa Rita Post Office (historical)
14,N357615780,35.9780744,-106.9147607,Señorito Post Office (historical)
14,N357615791,31.8643309,-106.6989983,Strauss Post Office (historical)
14,N357615798,32.7905666,-105.8165868,Sunspot Post Office
14,N357615802,31.8248181,-108.4678231,Sylvanite Post Office (historical)
14,N357615808,36.9075242,-104.149421,Red Mountain Post Office (historical)
14,N357615811,32.6728583,-107.064739,Rincon Post Office (historical)
14,N357615817,32.6567467,-107.1358517,Rodey Post Office (historical)
14,N357615821,36.8808571,-103.8735755,Madison Post Office
