type,id,lat,lon,name,state,stateAbbr,stateFips
14,N357529361,39.6375733,-81.4984566,Crookedtree Post Office (historical),ohio,OH,39
14,N357529363,39.8028503,-81.4262308,Fredericksdale Post Office (historical),ohio,OH,39
14,N357529366,39.8742391,-81.5248448,Mount Zion Post Office (historical),ohio,OH,39
14,N357529368,39.8138198,-81.99759,Cannelville Post Office (historical),ohio,OH,39
14,N357529375,39.9695146,-81.8679099,Bridgeville Post Office (historical),ohio,OH,39
14,N357529387,39.9222898,-82.0081925,Putnam Post Office (historical),ohio,OH,39
14,N357529396,39.9236835,-81.7456847,Rix Mills Post Office (historical),ohio,OH,39
14,N357529398,39.7820149,-81.8443006,Ruraldale Post Office (historical),ohio,OH,39
14,N357529399,39.9778496,-81.7915187,Sun Dale Post Office (historical),ohio,OH,39
14,N357529403,40.1222942,-81.7651279,Otsego Post Office (historical),ohio,OH,39
14,N357529405,40.0181227,-82.1262517,Pleasant Valley Post Office (historical),ohio,OH,39
14,N357529407,39.8722906,-81.9651364,Sealover Post Office (historical),ohio,OH,39
14,N357529409,39.8722906,-81.9651364,Sealover Post Office (historical),ohio,OH,39
14,N357529411,40.0842348,-82.0887506,Shannon Post Office (historical),ohio,OH,39
14,N357529413,39.8722945,-81.7331849,Spratt Post Office (historical),ohio,OH,39
14,N357529415,39.9459008,-82.0184703,West Zanesville Post Office (historical),ohio,OH,39
14,N357529416,39.7792387,-81.7484644,Young Hickory Post Office (historical),ohio,OH,39
14,N357529420,39.7986832,-81.7331858,Zeno Post Office (historical),ohio,OH,39
14,N357529421,39.7139619,-81.4651219,Ashton Post Office (historical),ohio,OH,39
14,N357529424,39.8861833,-81.4637314,ChasevillePost Office (historical),ohio,OH,39
14,N357529425,39.7056284,-81.331783,Cliffyville Post Office (historical),ohio,OH,39
14,N357529426,39.8084058,-81.5734583,Coalridge Post Office (historical),ohio,OH,39
14,N357529429,39.7000731,-81.5081791,Dudley Post Office (historical),ohio,OH,39
14,N357529430,39.673684,-81.33595,Elk Post Office (historical),ohio,OH,39
14,N357529432,39.6861839,-81.3053932,Flag Post Office (historical),ohio,OH,39
14,N357529433,39.7250729,-81.4151198,Fulda Post Office (historical),ohio,OH,39
14,N357529436,39.663962,-81.4262315,Gem Post Office (historical),ohio,OH,39
14,N357529437,39.8667391,-81.5740132,Glenwood Post Office (historical),ohio,OH,39
14,N357529438,39.6320176,-81.3373391,Harriettsville Post Office (historical),ohio,OH,39
14,N357529441,39.5875735,-81.4859562,Honesty Post Office (historical),ohio,OH,39
14,N357529442,39.7709059,-81.5915149,Hoskinsville Post Office (historical),ohio,OH,39
14,N357529444,39.6034066,-81.3790076,Kilmer Post Office (historical),ohio,OH,39
14,N357529445,39.8472944,-81.4184522,Mount Ephraim Post Office (historical),ohio,OH,39
14,N357529446,39.698684,-81.3817851,Rado Post Office (historical),ohio,OH,39
14,N357529447,39.7584056,-81.6720732,Renrock Post Office (historical),ohio,OH,39
14,N357529451,39.6792395,-81.6040158,Rich Valley Post Office (historical),ohio,OH,39
14,N357529452,39.8278499,-81.3734506,Whigville Post Office (historical),ohio,OH,39
14,N357529454,39.8320169,-81.5748469,Ava Post Office,ohio,OH,39
14,N357529456,39.9139599,-81.2817796,Batesville Post Office,ohio,OH,39
14,N357529457,39.7472952,-81.5165127,Caldwell Post Office,ohio,OH,39
14,N357529459,39.6584065,-81.4720666,Dexter City Post Office,ohio,OH,39
14,N357529461,39.7361839,-81.5651254,Sharon Post Office,ohio,OH,39
14,N357529463,39.7971024,-81.3362171,Summerfield Post Office,ohio,OH,39
14,N357529465,41.5844441,-82.8371989,Catawba Island Post Office,ohio,OH,39
14,N357529469,41.5403281,-82.7360179,Marblehead Post Office (historical),ohio,OH,39
14,N357529471,41.5194953,-82.7818533,Piccolo Post Office (historical),ohio,OH,39
14,N357529475,41.6181043,-83.3679847,Curtice Post Office,ohio,OH,39
14,N357529477,41.5472718,-83.2804813,Elliston Post Office,ohio,OH,39
14,N357529482,41.0625491,-84.5805089,Dague Post Office (historical),ohio,OH,39
14,N357529483,41.0194938,-84.4193936,Roselms Post Office (historical),ohio,OH,39
14,N357529485,39.7445169,-81.6151271,Olivegreen Post Office (historical),ohio,OH,39
14,N357529487,41.5528273,-83.2124237,Limestone Post Office (historical),ohio,OH,39
14,N357529489,39.7903504,-81.5567912,Belle Valley Post Office,ohio,OH,39
14,N357529491,39.807017,-81.4678991,Sarahsville Post Office,ohio,OH,39
14,N357529492,41.5569942,-83.3360384,Martin Post Office,ohio,OH,39
14,N357529496,41.5153286,-83.0415842,Lacarne Post Office,ohio,OH,39
14,N357529499,41.091716,-84.419393,Melrose Post Office,ohio,OH,39
14,N357529506,41.1347717,-84.6318991,Arena Post Office (historical),ohio,OH,39
14,N357529509,41.1944933,-84.361058,Arthur Post Office (historical),ohio,OH,39
14,N357529513,41.0181044,-84.7444045,Batson Post Office (historical),ohio,OH,39
14,N357529520,41.090327,-84.5346734,Broughton Post Office (historical),ohio,OH,39
14,N357529530,41.0194933,-84.5805093,Haviland Post Office,ohio,OH,39
14,N357529532,41.0917159,-84.5152283,Hedges Post Office (historical),ohio,OH,39
14,N357529535,41.193105,-84.4582816,Junction Post Office (historical),ohio,OH,39
14,N357529537,41.198661,-84.674956,Knoxdale Post Office (historical),ohio,OH,39
14,N357529540,41.0181054,-84.359670499999993,Mandale Post Office (historical),ohio,OH,39
14,N357529543,41.0194932,-84.7735721,McGill Post Office (historical),ohio,OH,39
14,N357529548,41.0486607,-84.3805039,Timberville Post Office (historical),ohio,OH,39
14,N357529552,41.0819936,-84.67079,WorstvillePost Office (historical),ohio,OH,39
14,N357529554,39.6820128,-82.2929281,Asbury Post Office (historical),ohio,OH,39
14,N357529559,39.744511,-82.3845979,Avlon Post Office (historical),ohio,OH,39
14,N357529562,39.6695135,-82.2276481,Bristol Post Office (historical),ohio,OH,39
14,N357529565,39.8486766,-82.413765,Bruno Post Office (historical),ohio,OH,39
14,N357529570,39.5959027,-82.1651465,Carrington Post Office (historical),ohio,OH,39
14,N357529573,39.7486787,-82.3318182,Carthon Post Office (historical),ohio,OH,39
14,N357529575,39.8695118,-82.2845929,Chalfonts Post Office (historical),ohio,OH,39
14,N357529584,39.6750691,-82.184591,Claybank Post Office (historical),ohio,OH,39
14,N357529596,39.6806229,-82.3595971,Crossenville Post Office (historical),ohio,OH,39
14,N357529603,39.6486803,-82.2484822,Dicksonton Post Office (historical),ohio,OH,39
14,N357529608,39.6514581,-82.2490378,Dixie Post Office (historical),ohio,OH,39
14,N357529613,39.733402,-82.1373667,Lyonsdale Post Office (historical),ohio,OH,39
14,N357529618,39.6181235,-82.3332073,Maxville Post Office (historical),ohio,OH,39
14,N357529623,39.6292359,-82.2345929,McCuneville Post Office (historical),ohio,OH,39
14,N357529630,39.7278465,-82.1012543,Milligan Post Office (historical),ohio,OH,39
14,N357529634,39.7278464,-82.0734755,Misco Post Office (historical),ohio,OH,39
14,N357529639,39.675069,-82.0304191,Portersville Post Office (historical),ohio,OH,39
14,N357529645,39.7884018,-82.1679228,Redfield Post Office (historical),ohio,OH,39
14,N357529650,39.7431245,-82.1943131,Rehoboth Post Office (historical),ohio,OH,39
14,N357529652,39.6556248,-82.035975,Santoy Post Office (historical),ohio,OH,39
14,N357529653,39.8472903,-82.2082012,Sego Post Office (historical),ohio,OH,39
14,N357529655,39.9125652,-82.4109867,Thornport Post Office (historical),ohio,OH,39
14,N357529659,39.8014574,-82.2165355,Wesley Post Office (historical),ohio,OH,39
14,N357529663,39.9083996,-82.3332056,Yost Post Office (historical),ohio,OH,39
14,N357529665,39.854233,-82.362374,Ziontown Post Office (historical),ohio,OH,39
14,N357529666,39.6028474,-82.0887551,Corning Post Office,ohio,OH,39
14,N357529670,39.8875667,-82.3165385,Glenford Post Office,ohio,OH,39
14,N357529674,39.577847,-82.2373711,New Straitsville Post Office,ohio,OH,39
14,N357529678,39.604236,-82.2109812,Shawnee Post Office,ohio,OH,39
14,N357529680,39.8031386,-82.2953045,Somerset Post Office,ohio,OH,39
14,N357529684,39.5889584,-82.155424,Hemlock Post Office,ohio,OH,39
14,N357529686,39.7209015,-82.2984837,Junction City Post Office,ohio,OH,39
14,N357529687,39.8792345,-82.2193124,Mount Perry Post Office,ohio,OH,39
14,N357529688,39.8958984,-82.4207094,Thornville Post Office,ohio,OH,39
14,N357529690,39.7945128,-82.1484775,Saltillo Post Office (historical),ohio,OH,39
14,N357529691,39.6847911,-82.0581976,Sayre Post Office (historical),ohio,OH,39
14,N357529694,39.7403464,-82.1026432,McLuney Post Office (historical),ohio,OH,39
14,N357529697,39.7128339,-82.9535647,Ashville Post Office,ohio,OH,39
14,N357529698,39.768117,-83.2054686,Derby Post Office,ohio,OH,39
14,N357529699,39.5542289,-83.2568582,New Holland Post Office,ohio,OH,39
14,N357529703,39.5556187,-82.7762826,Tarlton Post Office,ohio,OH,39
14,N357529719,39.6695075,-82.8615649,East Ringgold Post Office (historical),ohio,OH,39
14,N357529722,39.643118,-83.0124054,Fox Post Office (historical),ohio,OH,39
14,N357529725,39.7639512,-83.0999091,Matville Post Office (historical),ohio,OH,39
14,N357529727,39.6556176,-83.1193538,Pherson Post Office (historical),ohio,OH,39
14,N357529728,39.7167291,-83.0596296,Robtown Post Office (historical),ohio,OH,39
14,N357529731,39.5639515,-82.8846213,Thatcher Post Office (historical),ohio,OH,39
14,N357529736,39.7097855,-82.8512867,Walnut Post Office (historical),ohio,OH,39
14,N357529738,39.486174,-82.8193401,Whisler Post Office (historical),ohio,OH,39
14,N357529739,39.5695064,-83.1137977,Woodlyn Post Office (historical),ohio,OH,39
14,N357529742,39.0445141,-83.2318518,Arkoe Post Office (historical),ohio,OH,39
14,N357529744,39.0236821,-82.9457306,Bobo Post Office (historical),ohio,OH,39
14,N357529750,39.0875685,-83.2999102,Byington Post Office (historical),ohio,OH,39
14,N357529755,38.9736826,-83.1146247,Camp Post Office (historical),ohio,OH,39
14,N357529759,39.0959031,-82.8673956,Cars Run Post Office (historical),ohio,OH,39
14,N357529764,38.961183,-83.0429554,Coopersville Post Office (historical),ohio,OH,39
14,N357529767,39.107013,-83.0540685,Daleyville Post Office (historical),ohio,OH,39
14,N357529768,39.0028496,-82.906007,Germany Post Office (historical),ohio,OH,39
14,N357529771,39.0084039,-83.1762939,Hatch Post Office (historical),ohio,OH,39
14,N357529772,39.087569,-83.1415714,Idaho Post Office (historical),ohio,OH,39
14,N357529773,38.987571,-83.1804606,Ladd Post Office (historical),ohio,OH,39
14,N357529775,39.1306234,-83.2776877,Lapperell Post Office (historical),ohio,OH,39
14,N357529776,39.1014589,-82.8137829,Linn Post Office (historical),ohio,OH,39
14,N357529777,39.0306272,-82.8248938,Beaver Post Office,ohio,OH,39
14,N357529779,39.1736777,-83.3490792,Cynthiana Post Office,ohio,OH,39
14,N357529780,39.05007,-83.0568456,Jasper Post Office,ohio,OH,39
14,N357529782,39.0986797,-83.2471308,Latham Post Office,ohio,OH,39
14,N357529783,39.6625691,-82.1359783,Moxahala Post Office,ohio,OH,39
14,N357529784,39.9028282,-84.6263432,West Manchester Post Office,ohio,OH,39
14,N357529788,39.9014388,-84.6749557,Eldorado Post Office,ohio,OH,39
14,N357529789,39.2820094,-83.1568519,Bourneville Post Office,ohio,OH,39
14,N357529795,40.9056114,-82.5610052,Ganges Post Office (historical),ohio,OH,39
14,N357529798,40.5861705,-82.6040592,Darlngton Post Office (historical),ohio,OH,39
14,N357529800,40.8861671,-82.4290555,Olivesburg Post Office (historical),ohio,OH,39
14,N357529801,40.9764444,-82.5901733,Springmills Post Office,ohio,OH,39
14,N357529804,40.6195033,-82.511,Bellville Post Office,ohio,OH,39
14,N357529805,40.7597791,-82.5901725,Ontario Post Office,ohio,OH,39
14,N357529807,40.9667223,-82.5998959,Shiloh Post Office,ohio,OH,39
14,N357529810,40.7056135,-82.4179427,Lucas Post Office,ohio,OH,39
14,N357529811,41.1028284,-84.0930002,Elm Center Post Office (historical),ohio,OH,39
14,N357529814,41.0431056,-84.3027249,Franconia Post Office (historical),ohio,OH,39
14,N357529815,41.0931051,-84.3249471,Hartsburg Post Office (historical),ohio,OH,39
14,N357529816,41.1458824,-84.2193898,North Creek Post Office (historical),ohio,OH,39
14,N357529819,41.1097739,-83.8999405,Townwood Post Office,ohio,OH,39
14,N357529820,40.8222786,-82.4359998,Pavonia Post Office (historical),ohio,OH,39
14,N357529823,40.7416868,-82.3967657,Crimson Post Office (historical),ohio,OH,39
14,N357529825,41.0986625,-83.9846655,Leipsic Post Office,ohio,OH,39
14,N357529828,40.9194961,-84.0574452,Columbus Grove Post Office,ohio,OH,39
14,N357529832,41.1000495,-84.2666129,Continental Post Office,ohio,OH,39
14,N357529835,41.0208835,-84.304114,Cloverdale Post Office,ohio,OH,39
14,N357529841,40.9319944,-84.3388383,Ottoville Post Office,ohio,OH,39
14,N357529845,40.9480102,-83.9609932,Pandora Post Office,ohio,OH,39
14,N357529849,39.3014535,-83.3401912,Fruitdale Post Office (historical),ohio,OH,39
14,N357529855,39.1931222,-83.0554585,Denver Post Office (historical),ohio,OH,39
14,N357529860,39.2181216,-83.1137941,Summithill Post Office,ohio,OH,39
14,N357529869,39.5042284,-83.0101827,Yellowbud Post Office (historical),ohio,OH,39
14,N357529878,39.2389545,-83.1804634,Storms Post Office (historical),ohio,OH,39
14,N357529886,39.3681194,-83.1429636,Musselman Post Office,ohio,OH,39
14,N357529891,39.2653438,-82.8693415,Schooley Post Office (historical),ohio,OH,39
14,N357529894,39.5056178,-83.1526878,Clarksburg Post Office,ohio,OH,39
14,N357529901,39.4014524,-83.1804654,Frankfort Post Office,ohio,OH,39
14,N357529907,39.2667332,-82.790172,Londonderry Post Office,ohio,OH,39
14,N357529912,39.3528419,-83.3124132,Lyndon Post Office,ohio,OH,39
14,N357529926,39.5292294,-82.8387856,Leistville Post Office (historical),ohio,OH,39
14,N357529932,39.5043615,-82.8749141,Meade Post Office (historical),ohio,OH,39
14,N357529938,39.7417278,-83.2401921,Era Post Office (historical),ohio,OH,39
14,N357529946,39.7417278,-83.2401921,Fivepoints Post Office (historical),ohio,OH,39
14,N357529953,39.7042298,-82.8915664,Nebraska Post Office (historical),ohio,OH,39
14,N357529960,39.575062,-83.0679628,Kinderhook Post Office (historical),ohio,OH,39
14,N357529976,39.5028408,-82.7735046,Stringtown Post Office (historical),ohio,OH,39
14,N357529986,39.7681183,-83.0568518,Commercial Point Post Office,ohio,OH,39
14,N357529994,39.5611732,-83.1901894,Atlanta Post Office,ohio,OH,39
14,N357530002,39.0528483,-82.924897,Given Post Office (historical),ohio,OH,39
14,N357530009,39.1500676,-83.1235159,Buchanan Post Office (historical),ohio,OH,39
14,N357530015,39.0445138,-83.3054655,Poplargrove Post Office,ohio,OH,39
14,N357530023,39.0459032,-83.1637939,Elm Grove Post Office,ohio,OH,39
14,N357530025,38.9570173,-82.8582275,Stockdale Post Office,ohio,OH,39
14,N357530027,39.691718,-84.7124548,Sugar Valley Post Office (historical),ohio,OH,39
14,N357530032,39.6292196,-84.6485632,Camden Post Office,ohio,OH,39
14,N357530034,39.8458851,-84.5402292,Lewisburg Post Office,ohio,OH,39
14,N357530036,41.2583893,-81.0484279,Mahoning Post Office (historical),ohio,OH,39
14,N357530038,41.2389449,-81.3456627,Streetsboro Post Office (historical),ohio,OH,39
14,N357530039,41.2056119,-81.1470431,Freedom Station Post Office (historical),ohio,OH,39
14,N357530045,41.1611679,-81.0706509,Wayland Post Office,ohio,OH,39
14,N357530047,41.3181105,-81.3456636,Aurora Post Office,ohio,OH,39
14,N357530048,41.0236689,-81.1637108,Atwater Post Office,ohio,OH,39
14,N357530051,41.2841759,-81.2237148,Mantua Post Office,ohio,OH,39
14,N357530053,38.9003503,-83.2054606,Young Post Office (historical),ohio,OH,39
14,N357530055,38.930628,-83.0651781,Bearcreek Post Office (historical),ohio,OH,39
14,N357530056,38.6306319,-83.2610157,Buena Vista Post Office (historical),kentucky,KY,21
14,N357530057,38.7778533,-83.0290645,Dryrun Post Office (historical),ohio,OH,39
14,N357530059,38.8111877,-82.674887,Hales Creek Post Office (historical),ohio,OH,39
14,N357530060,38.6667451,-82.7832226,Powellsville Post Office (historical),ohio,OH,39
14,N357530061,38.8209074,-83.1332351,Lombardville Post Office (historical),ohio,OH,39
14,N357530063,38.6639654,-83.1262891,Pondrun Post Office (historical),ohio,OH,39
14,N357530064,38.7250762,-83.0485092,Alexandria Post Office (historical),ohio,OH,39
14,N357530066,38.7070206,-83.0776767,Dennis Post Office (historical),ohio,OH,39
14,N357530067,38.9986818,-83.2332403,Duke Post Office (historical),ohio,OH,39
14,N357530070,38.8917397,-83.1040681,Crabtree Post Office (historical),ohio,OH,39
14,N357530072,38.9264615,-83.0193431,Clifford Post Office (historical),ohio,OH,39
14,N357530075,38.8459071,-83.1040677,Arion Post Office (historical),ohio,OH,39
14,N357530099,38.83202,-82.8082249,Harrison Mills Post Office (historical),ohio,OH,39
14,N357530104,38.7389665,-82.7373886,Lyra Post Office (historical),ohio,OH,39
14,N357530105,38.7639664,-82.6818312,Madland Post Office (historical),ohio,OH,39
14,N357530107,38.913963,-82.7943364,Massie Post Office (historical),ohio,OH,39
14,N357530110,38.6375764,-83.2249034,McGaw Post Office (historical),kentucky,KY,21
14,N357530111,38.9514606,-83.1735155,Mount Joy Post Office (historical),ohio,OH,39
14,N357530113,38.7528542,-82.9373947,New Boston Post Office (historical),kentucky,KY,21
14,N357530114,38.8389646,-82.7693349,Pinkerman Post Office (historical),ohio,OH,39
14,N357530117,38.9472941,-83.117958,Sedan Post Office (historical),ohio,OH,39
14,N357530120,38.8597973,-82.7971137,Wallace Mills Post Office (historical),ohio,OH,39
14,N357530121,38.8334077,-83.0193423,Rushtown Post Office (historical),ohio,OH,39
14,N357530126,38.815494,-82.7266737,South Webster Post Office,ohio,OH,39
14,N357530129,38.8584081,-82.8623934,Minford Post Office,ohio,OH,39
14,N357530136,38.7306327,-82.8554477,Wheelersburg Post Office,ohio,OH,39
14,N357530138,38.6450783,-82.8485022,Franklin Furnace Post Office,kentucky,KY,21
14,N357530139,38.6972985,-83.0943438,Friendship Post Office,ohio,OH,39
14,N357530143,38.5848013,-82.8318345,Haverhill Post Office,kentucky,KY,21
14,N357530145,38.8792403,-82.9971197,Lucasville Post Office,ohio,OH,39
14,N357530146,38.8667398,-83.1874041,Otway Post Office,ohio,OH,39
14,N357530150,38.9222941,-83.2424066,Rarden Post Office,ohio,OH,39
14,N357530151,38.7986875,-82.7651678,Scioto Furnace Post Office,ohio,OH,39
14,N357530154,41.4014405,-83.2443676,Hessville Post Office (historical),ohio,OH,39
14,N357530157,41.2681087,-83.2513114,Burgoon Post Office,ohio,OH,39
14,N357530158,41.3847742,-83.3207584,Gibsonburg Post Office,ohio,OH,39
14,N357530162,41.341719,-83.2915907,Helena Post Office,ohio,OH,39
14,N357530164,41.4194959,-83.2207559,Lindsey Post Office,ohio,OH,39
14,N357530166,41.3125526,-83.281868,Millersville Post Office,ohio,OH,39
14,N357530169,39.1292347,-83.1985183,Morgantown Post Office (historical),ohio,OH,39
14,N357530170,39.1195122,-83.3179667,Newfain Post Office (historical),ohio,OH,39
14,N357530174,39.1514571,-82.9096197,Omega Post Office (historical),ohio,OH,39
14,N357530175,39.1556231,-83.0165678,Peck Post Office (historical),ohio,OH,39
14,N357530179,39.0084042,-83.0624009,Riverdale Post Office (historical),ohio,OH,39
14,N357530181,39.002849,-83.0235106,Sargents Post Office (historical),ohio,OH,39
14,N357530183,39.0070156,-82.9860094,Shyville Post Office (historical),ohio,OH,39
14,N357530186,39.0542364,-83.1224036,Tennyson Post Office (historical),ohio,OH,39
14,N357530187,38.9584053,-83.0235102,Wetmore Post Office (historical),ohio,OH,39
14,N357530189,39.0686807,-83.0137888,Piketon Post Office,ohio,OH,39
14,N357530193,38.9709051,-83.0193434,Wakefield Post Office,ohio,OH,39
14,N357530194,41.152829,-83.9388307,Belmore Post Office,ohio,OH,39
14,N357530196,41.0208836,-84.2896693,Cascade Post Office (historical),ohio,OH,39
14,N357530198,41.0208841,-84.2166128,Dornington Post Office (historical),ohio,OH,39
14,N357530200,40.941717,-84.3013376,Douglas Post Office (historical),ohio,OH,39
14,N357530202,41.0569943,-84.3041138,Dupont Post Office,ohio,OH,39
14,N357530205,41.0014442,-83.3235338,Adrian Post Office,ohio,OH,39
14,N357530226,41.009777,-83.3860354,Springville Post Office (historical),ohio,OH,39
14,N357530230,41.1889432,-83.1054729,Watson Post Office (historical),ohio,OH,39
14,N357530232,41.1972759,-83.2846451,Angus Post Office (historical),ohio,OH,39
14,N357530235,41.0297773,-83.2985334,Berwick Post Office (historical),ohio,OH,39
14,N357530237,41.0528334,-82.8929638,Caroline Post Office (historical),ohio,OH,39
14,N357530240,41.1694991,-82.9763018,Cooper Post Office (historical),ohio,OH,39
14,N357530245,41.2269986,-82.9124115,Fireside Post Office (historical),ohio,OH,39
14,N357530251,41.1903322,-82.8582423,Frank Post Office (historical),ohio,OH,39
14,N357530257,41.1847759,-83.3199237,Iler Post Office (historical),ohio,OH,39
14,N357530259,41.1514436,-82.8476859,Reedtown Post Office (historical),ohio,OH,39
14,N357530261,41.0833887,-83.0546368,Rockaway Post Office (historical),ohio,OH,39
14,N357530262,41.013944,-83.340201,Saint Nicholas Post Office (historical),ohio,OH,39
14,N357530267,41.0222782,-82.9582436,Saint Stephen Post Office (historical),ohio,OH,39
14,N357530269,41.0847775,-82.8782414,Siam Post Office (historical),ohio,OH,39
14,N357530270,41.2153315,-83.2263103,Maple Grove Post Office,ohio,OH,39
14,N357530272,41.2465794,-83.2346318,Bettsville Post Office,ohio,OH,39
14,N357530275,41.2361651,-82.859632,Flat Rock Post Office,ohio,OH,39
14,N357530276,41.2556095,-83.0513052,Green Springs Post Office,ohio,OH,39
14,N357530278,41.0514446,-83.0151907,Bloomville Post Office,ohio,OH,39
14,N357530280,40.9986672,-82.9226864,Carrothers Post Office,ohio,OH,39
14,N357530281,41.2083872,-83.1693639,Fort Seneca Post Office,ohio,OH,39
14,N357530283,41.2444977,-83.285201,Kansas Post Office,ohio,OH,39
14,N357530285,41.0500545,-83.4013138,Alvada Post Office,ohio,OH,39
14,N357530287,41.2167201,-83.3290908,Amsden Post Office,ohio,OH,39
14,N357530289,41.0653333,-82.8874082,Attica Post Office,ohio,OH,39
14,N357530301,41.1222773,-83.0151915,Republic Post Office,ohio,OH,39
14,N357530309,41.0236669,-83.1096382,Melmore Post Office,ohio,OH,39
14,N357530316,41.0514438,-83.3179785,New Riegel Post Office,ohio,OH,39
14,N357530323,40.3944926,-84.255503,McCartyville Post Office (historical),ohio,OH,39
14,N357530331,40.3611601,-84.1735559,Swanders Post Office (historical),ohio,OH,39
14,N357530337,40.236163,-84.0277167,Tawawa Post Office (historical),ohio,OH,39
14,N357530344,40.3444928,-84.2652247,Uno Post Office (historical),ohio,OH,39
14,N357530349,40.4139371,-84.243003,Rumley Post Office (historical),ohio,OH,39
14,N357530357,40.3708815,-84.2880034,Saint Patricks Post Office (historical),ohio,OH,39
14,N357530374,40.2833836,-84.1013305,Pasco Post Office (historical),ohio,OH,39
14,N357530381,40.2319958,-84.0777181,Plattsville Post Office (historical),ohio,OH,39
14,N357530387,40.2167169,-84.1971658,Kirkwood Post Office (historical),ohio,OH,39
14,N357530389,40.2083832,-84.2332779,Lockington Post Office (historical),ohio,OH,39
14,N357530392,40.4319933,-84.0943882,Montra Post Office (historical),ohio,OH,39
14,N357530396,40.2000524,-84.0596617,Ballou Post Office (historical),ohio,OH,39
14,N357530402,40.2333842,-84.1152191,Depew Post Office (historical),ohio,OH,39
14,N357530405,40.3944932,-84.1721675,Anna Post Office,ohio,OH,39
14,N357530409,40.4674212,-84.182895,Botkins Post Office,ohio,OH,39
14,N357530413,40.3514368,-84.3735607,Fort Loramie Post Office,ohio,OH,39
14,N357530416,40.2542152,-84.3374476,Houston Post Office,ohio,OH,39
14,N357530419,40.438938,-84.0402203,Jackson Center Post Office,ohio,OH,39
14,N357530420,40.4389369,-84.2610593,Kettlersville Post Office,ohio,OH,39
14,N357530422,40.3764388,-84.0249411,Maplewood Post Office,ohio,OH,39
14,N357530426,40.2944953,-84.0318843,Pemberton Post Office,ohio,OH,39
14,N357530429,40.3292166,-84.094386600000007,Port Jefferson Post Office,ohio,OH,39
14,N357530434,40.2347705,-84.4096718,Russia Post Office,ohio,OH,39
14,N357530439,40.2847719,-84.1554987,Sidney Post Office,ohio,OH,39
14,N357530444,40.8875571,-81.4787278,McDonaldsville Post Office (historical),ohio,OH,39
14,N357530450,40.9403353,-81.3373314,Midway Post Office (historical),ohio,OH,39
14,N357530454,40.9850579,-81.2501042,New Baltimore Post Office (historical),ohio,OH,39
14,N357530457,40.7458927,-81.2456639,Mapleton Post Office (historical),ohio,OH,39
14,N357530458,40.8820019,-81.4276144,Marchand Post Office (historical),ohio,OH,39
14,N357530461,40.951447,-81.2137141,Marlboro Post Office (historical),ohio,OH,39
14,N357530463,40.719504,-81.3478908,Howenstine Post Office (historical),ohio,OH,39
14,N357530467,40.7042255,-81.5790123,Justus Post Office (historical),ohio,OH,39
14,N357530470,40.8000566,-81.6317924,East Greenville Post Office (historical),ohio,OH,39
14,N357530471,40.7292245,-81.6165143,Elton Post Office (historical),ohio,OH,39
14,N357530474,40.8292253,-81.2984428,Fairhope Post Office (historical),ohio,OH,39
14,N357530480,40.8333921,-81.148434,Freeburg Post Office (historical),ohio,OH,39
14,N357530484,40.9042244,-81.3609442,Cairo Post Office (historical),ohio,OH,39
14,N357530486,40.8486682,-81.5345646,Crystal Spring Post Office (historical),ohio,OH,39
14,N357530487,40.9278349,-81.4178909,Aultman Post Office (historical),ohio,OH,39
14,N357530490,40.6986711,-81.3706693,Battlesburg Post Office (historical),ohio,OH,39
14,N357530492,40.79867,-81.0914862,New Franklin Post Office (historical),ohio,OH,39
14,N357530493,40.8306126,-81.5651221,Newman Post Office (historical),ohio,OH,39
14,N357530499,41.0986685,-81.0234266,Diamond Post Office,ohio,OH,39
14,N357530506,41.1631196,-81.1476709,Charlestown Post Office (historical),ohio,OH,39
14,N357530507,41.1875562,-81.3470519,Earlville Post Office (historical),ohio,OH,39
14,N357530510,41.2360905,-81.1492846,Freedom Post Office (historical),ohio,OH,39
14,N357530513,41.0772795,-81.1942676,Industry Post Office (historical),ohio,OH,39
14,N357530514,41.0725576,-81.0223154,Lloyd Post Office (historical),ohio,OH,39
14,N357530517,40.998668,-81.3623314,Mishler Post Office (historical),ohio,OH,39
14,N357530519,41.3097778,-81.0512061,Nelson Post Office (historical),ohio,OH,39
14,N357530522,41.1047792,-81.2145463,New Milford Post Office (historical),ohio,OH,39
14,N357530526,41.1347793,-81.0081481,Pritchard Post Office (historical),ohio,OH,39
14,N357530528,41.0333908,-81.248437,Randolph Post Office,ohio,OH,39
14,N357530530,41.0989797,-81.2178166,Rootstown Post Office,ohio,OH,39
14,N357530532,41.027835,-81.2998283,Saint Joseph Post Office (historical),ohio,OH,39
14,N357530534,41.2389448,-81.2317687,Shalersville Post Office (historical),ohio,OH,39
14,N357530536,41.3083882,-81.2817712,Silo Post Office (historical),ohio,OH,39
14,N357530538,41.023668,-81.3470528,Suffield Post Office (historical),ohio,OH,39
14,N357530540,41.062002,-81.0981521,Yale Post Office (historical),ohio,OH,39
14,N357530562,39.6472765,-84.5277267,Gratis Post Office,ohio,OH,39
14,N357530563,39.6014442,-84.4985585,Greenbush Post Office (historical),ohio,OH,39
14,N357530582,39.8889403,-84.5416184,West Sonora Post Office (historical),ohio,OH,39
14,N357530585,39.8569934,-84.7930141,New Paris Post Office,ohio,OH,39
14,N357530588,39.5875547,-84.5541155,West Elkton Post Office,ohio,OH,39
